bbox,cessation,country_id,deprecated,file_hash,fullname,geom_hash,geom_latitude,geom_longitude,id,inception,iso,iso_country,lastmodified,lbl_latitude,lbl_longitude,locality_id,name,parent_id,path,placetype,region_id,source,superseded_by,supersedes,wof_country
"-73.9886903386,40.7275627759,-73.9864585731,40.7293920863",uuuu,85633793,,09c173fe487f002bebcb4bb0708d5220,,47bfdda77b5fdf328d8690b6bb929a2f,40.72849,-73.987541,1108907475,uuuu,US,US,1490900166,0,0,85977539,2nd Ave  & Saint Marks Pl,85816887,110/890/747/5/1108907475.geojson,intersection,85688543,mapzen,,,US
"-73.9868550158,40.7463679949,-73.9846218495,40.7483868807",uuuu,85633793,,da95fc3b7e74ba08a713df866388644b,,994a6472905d12916b20ac687e105faa,40.747346,-73.985753,1108907477,uuuu,US,US,1490900166,0,0,85977539,E 32nd St  & W 32nd St,907214343,110/890/747/7/1108907477.geojson,intersection,85688543,mapzen,,,US
"-73.9805689017,40.7856406081,-73.979038335,40.7871453212",uuuu,85633793,,03c52af1f751b13ccaf1ec0a1165ead4,,5237facf9660ae764acc3a1adead7315,40.786357,-73.979814,1108907473,uuuu,US,US,1490900166,0,0,85977539,W 82nd St  & W End Ave,85853285,110/890/747/3/1108907473.geojson,intersection,85688543,mapzen,,,US
"-73.958989244,40.8051042398,-73.9573941044,40.8063428399",uuuu,85633793,,f1b8ef84dc0d14652e71a5fae4d3cb1b,,e88a4f6999d65784cdc02e8cad891d01,40.805592,-73.958234,1108907471,uuuu,US,US,1490900166,0,0,85977539,Morningside Ave  & W 116th St,85869509,110/890/747/1/1108907471.geojson,intersection,85688543,mapzen,,,US
"-73.9709644618,40.7588432142,-73.9692051937,40.7604161484",uuuu,85633793,,4d90345144db6856c408807bc4e02b43,,9b3191512b936a5c763a0ae9263dca03,40.759629,-73.970085,1108907479,uuuu,US,US,1490900166,0,0,85977539,Lexington Ave  & E 55th St,907215785,110/890/747/9/1108907479.geojson,intersection,85688543,mapzen,,,US
"-73.9441579093,40.8102601853,-73.9411239275,40.8127774824",uuuu,85633793,,c38422c298272ac693ffe995dcb0ff35,,41ddd3630e7a3a11b9e35e5848b9395d,40.811521,-73.94265,1108908335,uuuu,US,US,1490900166,0,0,85977539,W 131st St  & Malcolm X Blvd,85865555,110/890/833/5/1108908335.geojson,intersection,85688543,mapzen,,,US
"-73.9385158823,40.8061860923,-73.9367534241,40.8077636674",uuuu,85633793,,e15443467b14597454563d0b6fce7bc6,,ca85168c869e925b4be71958d4d45cb9,40.806975,-73.937635,1108908337,uuuu,US,US,1490900166,0,0,85977539,E 128th St  & Park Ave,85865689,110/890/833/7/1108908337.geojson,intersection,85688543,mapzen,,,US
"-73.9322488146,40.849191459,-73.9306717228,40.8506211847",uuuu,85633793,,59bc750eaa539f39e3b53efe3f7c53b3,,5f196abe012e85a28efdbf3699a11e6e,40.849905,-73.931462,1108908331,uuuu,US,US,1490900166,0,0,85977539,W 183rd St  & Audubon Ave,907212535,110/890/833/1/1108908331.geojson,intersection,85688543,mapzen,,,US
"-73.9290272727,40.8534896614,-73.9274393028,40.8550456392",uuuu,85633793,,46abe14a48aae06b0153fd3415fd821d,,8bbaa4b46f6b55c007a7dd6704ea6be8,40.854306,-73.928219,1108908339,uuuu,US,US,1490900166,0,0,85977539,W 190th St  & Audubon Ave,907212535,110/890/833/9/1108908339.geojson,intersection,85688543,mapzen,,,US
"-73.9883462869,40.7483636534,-73.9863489347,40.7492642488",uuuu,85633793,,2217337c26ef071b6425f3146df95425,,5c33addd2936ab97fbf3c8a9c26b5fda,40.74882,-73.987341,1108908355,uuuu,US,US,1490900166,0,0,85977539,W 33rd St  & Broadway,907214343,110/890/835/5/1108908355.geojson,intersection,85688543,mapzen,,,US
"-73.9777712359,40.7378055692,-73.9756538627,40.7396205475",uuuu,85633793,,bb4586709293a699c256e175be89c387,,41660685a46dab0bc465eb37227cdd20,40.738752,-73.976742,1108908357,uuuu,US,US,1490900166,0,0,85977539,1st Ave  & E 26th St,907189665,110/890/835/7/1108908357.geojson,intersection,85688543,mapzen,,,US
"-73.9836138928,40.7734167138,-73.9817109184,40.7743051961",uuuu,85633793,,c9c2dbdb8416ddf1d80832dd0179e3fe,,820834cccb1ba21a2c3fe832f58b00c7,40.773863,-73.98269,1108908353,uuuu,US,US,1490900166,0,0,85977539,Broadway  & W 66th St,85853285,110/890/835/3/1108908353.geojson,intersection,85688543,mapzen,,,US
"-73.9534201097,40.7719958442,-73.9510154197,40.7740605824",uuuu,85633793,,322554e69f0ad65c4731204b84367139,,5b4ceb721592f225f7a202828605abae,40.773026,-73.952217,1108908359,uuuu,US,US,1490900166,0,0,85977539,1st Ave  & E 80th St,907215779,110/890/835/9/1108908359.geojson,intersection,85688543,mapzen,,,US
"-73.9387613229,40.8087359817,-73.9369952515,40.8103228353",uuuu,85633793,,e80f56387c887562d48a5944816f7f5a,,330ecbfe851c5aee7c76c8f64b45dd93,40.809532,-73.937877,1108907815,uuuu,US,US,1490900166,0,0,85977539,E 131st St  & Madison Ave,85865689,110/890/781/5/1108907815.geojson,intersection,85688543,mapzen,,,US
"-73.9783382991,40.778797871,-73.975462107,40.7812003978",uuuu,85633793,,b089ab4229859c3b5781d631e94cc41b,,afab74f366d1eb9216859adebe4159e6,40.78,-73.976896,1108907817,uuuu,US,US,1490900166,0,0,85977539,Columbus Ave  & W 76th St,85853285,110/890/781/7/1108907817.geojson,intersection,85688543,mapzen,,,US
"-73.9711752562,40.7958736554,-73.9695835776,40.7973269616",uuuu,85633793,,7c505cb7eac331974d84daf2d4e0ddb3,,9691615b0efbd9178dd618a4fe9ac624,40.796598,-73.970381,1108907813,uuuu,US,US,1490900166,0,0,85977539,Broadway  & W 99th St,85853285,110/890/781/3/1108907813.geojson,intersection,85688543,mapzen,,,US
"-74.0102721076,40.705905205,-74.0090206769,40.7070938959",uuuu,85633793,,5876dfe3c127198a2831034dac0f29e7,,5ac0cf750f1d40b86b62bae9433497a7,40.706491,-74.00963,1108907819,uuuu,US,US,1490900166,0,0,85977539,William St  & Wall St,85865711,110/890/781/9/1108907819.geojson,intersection,85688543,mapzen,,,US
"-73.9943774531,40.7204211944,-73.9930675021,40.7214618993",uuuu,85633793,,81ab2ddb87759c7722ceb78abb2732df,,eba5fed6ed88d9e45b0aa45cef93ca24,40.720924,-73.993719,1108907895,uuuu,US,US,1490900166,0,0,85977539,Bowery  & Spring St,907189673,110/890/789/5/1108907895.geojson,intersection,85688543,mapzen,,,US
"-73.9425359939,40.8216203686,-73.9404730335,40.8234389258",uuuu,85633793,,283339cf4539ac46cb73b6abdda440f4,,dc318b00e0b010f3798cc6b6d89b446b,40.82255,-73.941524,1108907897,uuuu,US,US,1490900166,0,0,85977539,W 145th St  & Frederick Douglass Blvd,85865555,110/890/789/7/1108907897.geojson,intersection,85688543,mapzen,,,US
"-73.9769240804,40.7275794454,-73.9744218662,40.7295490457",uuuu,85633793,,7204a3a5ee9d88e006a73edbe0904b8d,,50fe1fa6bf0cb441896ae6ab18aa2c3a,40.728487,-73.975712,1108907893,uuuu,US,US,1490900166,0,0,85977539,E 14th St  & Ave C,907189647,110/890/789/3/1108907893.geojson,intersection,85688543,mapzen,,,US
"-74.0038007765,40.7338078602,-74.0026456843,40.7346668941",uuuu,85633793,,233729021c7879250122f6380e9888c0,,674c03e2c02bfe15647cee1c8a55af4e,40.734219,-74.003211,1108907891,uuuu,US,US,1490900166,0,0,85977539,W 10th St  & W 4th St,85856577,110/890/789/1/1108907891.geojson,intersection,85688543,mapzen,,,US
"-73.9429988482,40.7905994057,-73.9402779402,40.7929091366",uuuu,85633793,,a01cc9ad782f5627469ad078485eedc0,,6b2a395542bc210c5f780b036307633e,40.791741,-73.941613,1108907899,uuuu,US,US,1490900166,0,0,85977539,2nd Ave  & E 108th St,85865689,110/890/789/9/1108907899.geojson,intersection,85688543,mapzen,,,US
"-73.9804946181,40.7224731648,-73.9780638958,40.7245190045",uuuu,85633793,,c44c2b5110970d1cf939f167ea87f07d,,863f1f4bf8c9d8606fcc42135891a8a7,40.723493,-73.979283,1108908445,uuuu,US,US,1490900166,0,0,85977539,Ave C  & E 6th St,907189647,110/890/844/5/1108908445.geojson,intersection,85688543,mapzen,,,US
"-73.9940744424,40.7264292937,-73.9926616524,40.7278445309",uuuu,85633793,,cdef171f299db6c0d6dd66f8a52c1621,,8657c715eac30c476cab403a9f359005,40.727075,-73.993377,1108908447,uuuu,US,US,1490900166,0,0,85977539,Great Jones St  & Lafayette St,85865699,110/890/844/7/1108908447.geojson,intersection,85688543,mapzen,,,US
"-73.953700803,40.8080570672,-73.9525927386,40.808836848",uuuu,85633793,,9784634455a1b256209afe5c5291078f,,30921bd004955ba28618af463a968c33,40.808442,-73.953142,1108908443,uuuu,US,US,1490900166,0,0,85977539,St Nicholas Ave  & W 122nd St,85865555,110/890/844/3/1108908443.geojson,intersection,85688543,mapzen,,,US
"-73.9375027215,40.8511649577,-73.9360613597,40.8525098774",uuuu,85633793,,e7d370c1699effaf80a5549d8d1cb72a,,e0be84887a9b0c4af0b706d24452963a,40.851742,-73.936815,1108908449,uuuu,US,US,1490900166,0,0,85977539,Magaw Pl  & W 183rd St,907214331,110/890/844/9/1108908449.geojson,intersection,85688543,mapzen,,,US
"-73.9843023054,40.7215497764,-73.9826512271,40.7230554541",uuuu,85633793,,ce0e93ccb9004311d50ec4aa4f48a13d,,e106a3b8e19b7dad6133607cce4d9787,40.722227,-73.983596,1108909847,uuuu,US,US,1490900166,0,0,85977539,Ave B  & E 2nd St,907189647,110/890/984/7/1108909847.geojson,intersection,85688543,mapzen,,,US
"-73.9837739482,40.7598946505,-73.9818311573,40.7616225138",uuuu,85633793,,a86e0797c3c2a89af1cfbe1c3b505f7d,,fc1ce7558586de78e2b8b11329b958b9,40.760775,-73.982827,1108909843,uuuu,US,US,1490900166,0,0,85977539,W 50th St  & 7th Ave,907216453,110/890/984/3/1108909843.geojson,intersection,85688543,mapzen,,,US
"-74.0199614321,40.6868830834,-74.0177944438,40.6890203114",uuuu,85633793,,82b1b3d6013ff8dd94c76edcc468de41,,e8f675afd84c61a570e528e8e8423656,40.688002,-74.01891,1108909841,uuuu,US,US,1490900166,0,0,85977539,Enright Rd  & Main St,907131741,110/890/984/1/1108909841.geojson,intersection,85688543,mapzen,,,US
"-73.970782518,40.7841942766,-73.9682294552,40.7865048",uuuu,85633793,,9c37b9403ba7e594f93bd973c11b2009,,d061f2d525a74e8f6b1b4cc9c4f26ce3,40.785381,-73.96947,1108909849,uuuu,US,US,1490900166,0,0,85977539,Central Park W  & W 86th St,420529187,110/890/984/9/1108909849.geojson,intersection,85688543,mapzen,,,US
"-73.9666388347,40.8042515415,-73.964329599,40.8063472251",uuuu,85633793,,c89e2bebb433d1f459c32b5b5c3259c5,,a8d68982b179f094685570b40ac5a589,40.805276,-73.965513,1108909065,uuuu,US,US,1490900166,0,0,85977539,Broadway  & W 112th St,85869509,110/890/906/5/1108909065.geojson,intersection,85688543,mapzen,,,US
"-73.9384032987,40.865360135,-73.9303619352,40.8677641954",uuuu,85633793,,dd5c98f3498c6db89316eac65f78e3e9,,130094fa9ff9f36b893a127159f21120,40.866799,-73.933645,1108909067,uuuu,US,US,1490900166,0,0,85977539,Riverside Dr  & Staff St,85826989,110/890/906/7/1108909067.geojson,intersection,85688543,mapzen,,,US
"-73.9963845625,40.7225035717,-73.9951672431,40.7238762784",uuuu,85633793,,652a3f3a7b548a9ea5ecd2a2f7433db8,,9595079f41ad01cc1ce65e6184b096e3,40.723194,-73.995772,1108909063,uuuu,US,US,1490900166,0,0,85977539,Prince St  & Mulberry St,85869533,110/890/906/3/1108909063.geojson,intersection,85688543,mapzen,,,US
"-73.9481183913,40.7680465733,-73.94559213,40.7706792957",uuuu,85633793,,b8a624a711b6978427dc312ddaab2a0d,,cc7b66edac9a92d80263098507dff7ad,40.769584,-73.946734,1108909061,uuuu,US,US,1490900166,0,0,85977539,E 79th St  & F D R Dr,907215779,110/890/906/1/1108909061.geojson,intersection,85688543,mapzen,,,US
"-73.9533655308,40.8062604511,-73.9514548725,40.8072091724",uuuu,85633793,,5851d9c8ccfb1a2f967c46a53ab448dd,,ae8a9b5cd13e1b83b557ec4ab65123de,40.806734,-73.952395,1108909069,uuuu,US,US,1490900166,0,0,85977539,W 120th St  & St Nicholas Ave,85865555,110/890/906/9/1108909069.geojson,intersection,85688543,mapzen,,,US
"-73.9780624699,40.7324095719,-73.9754642981,40.7348096727",uuuu,85633793,,d4e13482da75421358bcc17c473611eb,,6f6a11c83811cba82193c6db376b2aac,40.733826,-73.976668,1108908935,uuuu,US,US,1490900166,0,0,85977539,Stuyvesant Loop N  & E 20th St,907157037,110/890/893/5/1108908935.geojson,intersection,85688543,mapzen,,,US
"-73.971612794,40.7468324672,-73.9699189364,40.7480106511",uuuu,85633793,,7d7249ee920e19fa7ec35d1752a756e1,,39e18d4ce7fb5f0d6a4b8d7874530e20,40.747478,-73.970739,1108908937,uuuu,US,US,1490900166,0,0,85977539,1st Ave  & E 40th St,907215751,110/890/893/7/1108908937.geojson,intersection,85688543,mapzen,,,US
"-73.9485708135,40.7895266541,-73.9468115383,40.791105366",uuuu,85633793,,6f9c86a9f53572a6d8407bd9fc9c95de,,7504d272a3fede4b4828670f48f4cadc,40.790315,-73.947691,1108908933,uuuu,US,US,1490900166,0,0,85977539,E 103rd St  & Lexington Ave,85865689,110/890/893/3/1108908933.geojson,intersection,85688543,mapzen,,,US
"-74.0034370762,40.7164751944,-74.0023852569,40.7176073221",uuuu,85633793,,41476ce085964b7b4565c43c4fcbc1dc,,98ed9ef418ef79b3b46e0a64dbe372f3,40.717029,-74.002945,1108908931,uuuu,US,US,1490900166,0,0,85977539,Franklin St  & Cortlandt Aly,85810885,110/890/893/1/1108908931.geojson,intersection,85688543,mapzen,,,US
"-73.9936237536,40.7192310736,-73.9923446897,40.7207118301",uuuu,85633793,,adb422bba23de771496bebf349f32e22,,0de3c944e989b2187bd66ea7edeaabc3,40.719987,-73.993005,1108908939,uuuu,US,US,1490900166,0,0,85977539,Delancey St  & Chrystie St,907189673,110/890/893/9/1108908939.geojson,intersection,85688543,mapzen,,,US
"-73.9933543164,40.7758167957,-73.9886502647,40.7791604199",uuuu,85633793,,d4363e2e923805f360df789e729f6a1c,,4c8b373245b0564a961e7c4a3c6fb667,40.777321,-73.990384,1108908065,uuuu,US,US,1490900166,0,0,85977539,Riverside Blvd  & W 66th St,85853285,110/890/806/5/1108908065.geojson,intersection,85688543,mapzen,,,US
"-73.9603632293,40.8190861395,-73.9595534526,40.8200351792",uuuu,85633793,,9ce6961f698f9f4b9b55e94928a8607d,,55f5c8d9bbd9b78492709055e23fe6c9,40.819541,-73.959928,1108908067,uuuu,US,US,1490900166,0,0,85977539,Henry Hudson Pkwy  & W 132nd St,85869313,110/890/806/7/1108908067.geojson,intersection,85688543,mapzen,,,US
"-73.933369914,40.794555082,-73.9303984954,40.7973558896",uuuu,85633793,,63a55fa659f5ce2cf22f85bd38a7f2d2,,7e115c65d832d3158d956bd12e1ffeb9,40.796088,-73.931865,1108908061,uuuu,US,US,1490900166,0,0,85977539,Pleasant Ave  & E 118th St,85865689,110/890/806/1/1108908061.geojson,intersection,85688543,mapzen,,,US
"-73.9457495354,40.7932885934,-73.9439882456,40.7949722082",uuuu,85633793,,63a5a2b83bf703b0822d9e7d8390cf90,,2be92ef8da21bd799ea714c67522811f,40.794163,-73.944854,1108908069,uuuu,US,US,1490900167,0,0,85977539,Lexington Ave  & E 109th St,85865689,110/890/806/9/1108908069.geojson,intersection,85688543,mapzen,,,US
"-74.012188904,40.7132055422,-74.0112155903,40.7140767688",uuuu,85633793,,7315b472d978f07c71c111baee627e90,,7258b718f79c4acf790b06460122b7f9,40.713613,-74.011728,1108909195,uuuu,US,US,1490900167,0,0,85977539,Barclay St  & Greenwich St,85865713,110/890/919/5/1108909195.geojson,intersection,85688543,mapzen,,,US
"-73.9935126674,40.7678122702,-73.9909105511,40.7700577825",uuuu,0,,86b85b4c6e000cb73f71005d7b425129,,1a353df24b9648241ae53a53f52e2421,40.768929,-73.992236,1108909193,uuuu,US,US,1490900167,0,0,0,W 55th St  & 11th Ave,-1,110/890/919/3/1108909193.geojson,intersection,0,mapzen,,,US
"-73.9452657862,40.8440544858,-73.941631346,40.8454942338",uuuu,85633793,,65a8776501bb09840c7869849b166489,,8fdcb56776129761ac116d73328797a8,40.844891,-73.942899,1108909191,uuuu,US,US,1490900167,0,0,85977539,Haven Ave  & W 171st St,85854625,110/890/919/1/1108909191.geojson,intersection,85688543,mapzen,,,US
"-73.9496082766,40.8127756965,-73.9469809241,40.8147670441",uuuu,85633793,,6ff98c789cc2433d5950266b5e1f940d,,58007439b0c4e7237787e284cc4b0508,40.813856,-73.948285,1108909199,uuuu,US,US,1490900167,0,0,85977539,W 131st St  & Frederick Douglass Blvd,85865555,110/890/919/9/1108909199.geojson,intersection,85688543,mapzen,,,US
"-73.9553346236,40.7693854201,-73.9529404004,40.7714288594",uuuu,85633793,,725666dc38b0b705fd28abc6d2ebec1a,,649b767868ee98b32107040747742beb,40.770406,-73.954136,1108907295,uuuu,US,US,1490900167,0,0,85977539,1st Ave  & E 76th St,907214349,110/890/729/5/1108907295.geojson,intersection,85688543,mapzen,,,US
"-74.0032380249,40.7336683486,-74.0022804345,40.7340669283",uuuu,85633793,,468e9054b736d25054a2d80ece21264d,,b7ea56704763a2bdeec5568dd29a5b6e,40.733848,-74.002724,1108907297,uuuu,US,US,1490900167,0,0,85977539,7th Ave S  & W 4th St,85856577,110/890/729/7/1108907297.geojson,intersection,85688543,mapzen,,,US
"-73.9694515508,40.7910010492,-73.9665733399,40.793399439",uuuu,85633793,,cc33c013e5cc63b48e4861b4345f33b7,,0edba6f4eea6fcd68105e9c7d742ebe6,40.792202,-73.968013,1108907293,uuuu,US,US,1490900167,0,0,85977539,Columbus Ave  & W 95th St,85853285,110/890/729/3/1108907293.geojson,intersection,85688543,mapzen,,,US
"-74.011887643,40.716435854,-74.0100310218,40.7174673427",uuuu,85633793,,dae03142385d5f6dbef30857ed24aa3a,,3e824917b43fbe8a2cac24f39f6ab3e5,40.716938,-74.010994,1108907291,uuuu,US,US,1490900167,0,0,85977539,Reade St  & Greenwich St,85865713,110/890/729/1/1108907291.geojson,intersection,85688543,mapzen,,,US
"-73.9822541719,40.7665230974,-73.9804992468,40.767559888",uuuu,85633793,,431b69addf1d472cf246ac094e83fa65,,68cb4f6d35911a2046501f795f34883b,40.766986,-73.981398,1108907299,uuuu,US,US,1490900167,0,0,85977539,W 58th St  & Broadway,85882233,110/890/729/9/1108907299.geojson,intersection,85688543,mapzen,,,US
"-73.9330505365,40.8597134285,-73.929515295,40.8620680928",uuuu,85633793,,e700a21047dac06da13bc40bda596020,,5016957d2261ff9a0f8e82d813dd7580,40.860901,-73.931225,1108909645,uuuu,US,US,1490900167,0,0,85977539,Broadway  & W 196th St,85826989,110/890/964/5/1108909645.geojson,intersection,85688543,mapzen,,,US
"-73.9216884894,40.8625540387,-73.9202333236,40.8639618872",uuuu,85633793,,d7949e2e969058fd4a6e6642f7b5fce8,,a2a6e1cb05a7694cca1f581282417972,40.86316,-73.920877,1108909643,uuuu,US,US,1490900167,0,0,85977539,Nagle Ave  & W 204th St,85826989,110/890/964/3/1108909643.geojson,intersection,85688543,mapzen,,,US
"-73.9765152537,40.760879353,-73.9740371556,40.7629878868",uuuu,85633793,,1b1717e879459c643a11e05ef0820a66,,1991b232e6b5aa58f35df25bee493848,40.761919,-73.97526,1108909641,uuuu,US,US,1490900167,0,0,85977539,W 55th St  & 5th Ave,85882233,110/890/964/1/1108909641.geojson,intersection,85688543,mapzen,,,US
"-73.9489885793,40.8284066731,-73.946702969,40.8304396635",uuuu,85633793,,8f274fae8fa3fe21947fe899d31e0031,,f82103e3534188d05b9deb6227722f63,40.829413,-73.947876,1108909649,uuuu,US,US,1490900167,0,0,85977539,W 150th St  & Broadway,85869313,110/890/964/9/1108909649.geojson,intersection,85688543,mapzen,,,US
"-73.9264765586,40.861943454,-73.9241349681,40.8636700414",uuuu,85633793,,2b9d60b6ae8d3eefea374e37c765c5f3,,d9e7061062de7838655d4e8415d847b3,40.862703,-73.925246,1108907625,uuuu,US,US,1490900167,0,0,85977539,Dyckman St  & Post Ave,85826989,110/890/762/5/1108907625.geojson,intersection,85688543,mapzen,,,US
"-73.9941360004,40.7622399246,-73.9912684977,40.7646246199",uuuu,85633793,,2aa50cc176b1ffaef34cf636949dbfb1,,1ec5285ad3ff32d22ba412cc69fe9590,40.763432,-73.992702,1108907627,uuuu,US,US,1490900167,0,0,85977539,10th Ave  & W 48th St,85882233,110/890/762/7/1108907627.geojson,intersection,85688543,mapzen,,,US
"-74.0137599166,40.7027519183,-74.0127303293,40.7033943433",uuuu,85633793,,42ded07741a0a88f4938c3fbcfdc834b,,ba4b87f0ca65561f53fa43e617c8ef4a,40.703074,-74.013198,1108907623,uuuu,US,US,1490900167,0,0,85977539,Pearl St  & Whitehall St,85865711,110/890/762/3/1108907623.geojson,intersection,85688543,mapzen,,,US
"-73.9712652992,40.7832060365,-73.968541515,40.7858249919",uuuu,85633793,,29d9894ee26d3272ea81615571879059,,2810ea2d642196c06160650826a026c6,40.784588,-73.9698,1108907621,uuuu,US,US,1490900167,0,0,85977539,Central Park W  & W 85th St,420529187,110/890/762/1/1108907621.geojson,intersection,85688543,mapzen,,,US
"-73.9550585387,40.7864181605,-73.9532708193,40.7880338131",uuuu,85633793,,949c2243df8446fe4b816dde89dad29a,,18638d2cd246598451468a714e0caecc,40.787227,-73.954164,1108907629,uuuu,US,US,1490900167,0,0,85977539,E 96th St  & Madison Ave,907196173,110/890/762/9/1108907629.geojson,intersection,85688543,mapzen,,,US
"-73.9564779934,40.7982850191,-73.9538997897,40.8006092692",uuuu,85633793,,92445a57ac13be5c06e761cf4a465af0,,3145176b709637dc2f81c349b8976927,40.799445,-73.955157,1108908665,uuuu,US,US,1490900167,0,0,85977539,Central Park N  & Adam Clayton Powell Jr Blvd,420529187,110/890/866/5/1108908665.geojson,intersection,85688543,mapzen,,,US
"-73.9862277025,40.7570962356,-73.9841255274,40.7585092948",uuuu,85633793,,173548ef3f215e8933c2675a8ad7ffa5,,f8adda7c13355f52be7f7016d4510cb9,40.757802,-73.985251,1108908667,uuuu,US,US,1490900167,0,0,85977539,Broadway  & W 45th St,907216453,110/890/866/7/1108908667.geojson,intersection,85688543,mapzen,,,US
"-73.9732203498,40.7958328719,-73.9714614414,40.7973666688",uuuu,85633793,,756fdf9e964840cffc57aa687044ae29,,f2645341e9308ba43e49faf14c9bd494,40.796603,-73.972325,1108908663,uuuu,US,US,1490900167,0,0,85977539,W 98th St  & W End Ave,85853285,110/890/866/3/1108908663.geojson,intersection,85688543,mapzen,,,US
"-73.998988059,40.7453885049,-73.9961164713,40.7477692366",uuuu,85633793,,05fbf6e3d3f60db679ef13856f2a5529,,fe6cb6cd83f414fe6cfe5d3bdc2bad6a,40.746579,-73.997552,1108908661,uuuu,US,US,1490900167,0,0,85977539,W 25th St  & 8th Ave,85810589,110/890/866/1/1108908661.geojson,intersection,85688543,mapzen,,,US
"-73.948291595,40.8296479115,-73.945791248,40.8318810397",uuuu,85633793,,6c0eac6a136163f92627e893e2c161f9,,4701dedde92e60f406ace657143e0412,40.83074,-73.947072,1108908669,uuuu,US,US,1490900167,0,0,85977539,Broadway  & W 152nd St,85869313,110/890/866/9/1108908669.geojson,intersection,85688543,mapzen,,,US
"-73.9792327312,40.7849803497,-73.9776427637,40.7864541676",uuuu,85633793,,96e71ac3af76ee19c2bfd088d7a29655,,9c2881d898fc74caadbf1e2143eb775a,40.785722,-73.978443,1108908395,uuuu,US,US,1490900167,0,0,85977539,W 82nd St  & Broadway,85853285,110/890/839/5/1108908395.geojson,intersection,85688543,mapzen,,,US
"-73.979184708,40.7242572803,-73.9770750034,40.7263218316",uuuu,85633793,,4be44242c911335e9e35141b9d56020e,,174254635676e38d11aaed8d6eb16660,40.725324,-73.978046,1108908397,uuuu,US,US,1490900167,0,0,85977539,E 9th St  & Ave C,907189647,110/890/839/7/1108908397.geojson,intersection,85688543,mapzen,,,US
"-73.9261525999,40.8680573253,-73.9226010999,40.8754449716",uuuu,85633793,,a6c1fd3c2a4c7cf753bfc2ccca13eddb,,db2f0a354d9d900398e0524f6307547d,40.871342,-73.924208,1108908393,uuuu,US,US,1490900167,0,0,85977539,Seaman Ave  & Payson Ave,85826989,110/890/839/3/1108908393.geojson,intersection,85688543,mapzen,,,US
"-74.0040332036,40.7233027851,-74.0029461633,40.7244978343",uuuu,85633793,,40ae7f3e523d35f595871cbfe6cf0077,,f441d20e0bdc95b4bd416d9d03fd6f93,40.723959,-74.003495,1108908391,uuuu,US,US,1490900167,0,0,85977539,Thompson St  & Broome St,85865687,110/890/839/1/1108908391.geojson,intersection,85688543,mapzen,,,US
"-73.9376114023,40.8158716306,-73.9355286986,40.8179808293",uuuu,85633793,,3e13d3f1c622edbd00f9c679f80a2623,,b7a71afafcd92bfe073d335ab73ceea3,40.816848,-73.936678,1108908399,uuuu,US,US,1490900167,0,0,85977539,W 141st St  & Chisum Pl,85865555,110/890/839/9/1108908399.geojson,intersection,85688543,mapzen,,,US
"-73.9689401998,40.8018543556,-73.9678018547,40.803176397",uuuu,85633793,,9576aa933f45fa48029f621140cb9f69,,883f097b93ed2d9b45b3d22a8aaf3a85,40.802521,-73.968366,1108907705,uuuu,US,US,1490900167,0,0,85977539,W End Ave  & W 107th St,85853285,110/890/770/5/1108907705.geojson,intersection,85688543,mapzen,,,US
"-73.9308198462,40.846513838,-73.9268457794,40.84999747",uuuu,85633793,,72f2c13cd96869479e2fdbf0c3cd1507,,e99df6652561eb7e71181919f77a3310,40.848488,-73.928905,1108907707,uuuu,US,US,1490900167,0,0,85977539,W 183rd St  & Amsterdam Ave,907212535,110/890/770/7/1108907707.geojson,intersection,85688543,mapzen,,,US
"-73.9451407264,40.826456627,-73.9436251783,40.8279147935",uuuu,85633793,,cf7d4005d2ea28d2a3db27b6aea70575,,5de4470fa052f5595307f193f2a1569e,40.827197,-73.944374,1108907701,uuuu,US,US,1490900167,0,0,85977539,W 149th St  & Convent Ave,907215743,110/890/770/1/1108907701.geojson,intersection,85688543,mapzen,,,US
"-74.0036145147,40.7333571716,-74.0027921404,40.7338732352",uuuu,85633793,,c7050a3f7d34b469b5a41faa1e082270,,97590bfedd2d6e58e3d91bafc8e4e21c,40.733651,-74.003162,1108907709,uuuu,US,US,1490900167,0,0,85977539,7th Ave S  & Christopher St,85856577,110/890/770/9/1108907709.geojson,intersection,85688543,mapzen,,,US
"-73.9382399759,40.813158362,-73.9357529987,40.8154022112",uuuu,85633793,,23a3ad054a656000a67ac62a1626d78b,,edd78f71a663c032aadda798a061a2f6,40.814254,-73.936942,1108908425,uuuu,US,US,1490900167,0,0,85977539,W 137th St  & 5th Ave,85865689,110/890/842/5/1108908425.geojson,intersection,85688543,mapzen,,,US
"-73.9703860822,40.7996073718,-73.9687667139,40.8010830458",uuuu,85633793,,825ed5efdc10bff4cb8b1ee61bf5dddc,,e617250e6b1aa3244e4e259dd918c84a,40.800357,-73.969556,1108908427,uuuu,US,US,1490900167,0,0,85977539,W 104th St  & W End Ave,85853285,110/890/842/7/1108908427.geojson,intersection,85688543,mapzen,,,US
"-73.9579021966,40.8196606654,-73.9563817851,40.8218450213",uuuu,85633793,,ee1d79f29867fee39a4fd09407884986,,82488759167e26e0fe7cc8e977bb00ec,40.820661,-73.957204,1108908421,uuuu,US,US,1490900167,0,0,85977539,Riverside Dr  & W 135th St,85869313,110/890/842/1/1108908421.geojson,intersection,85688543,mapzen,,,US
